name,category,description,examples,url,source
白煮蛋壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
水煮肉片,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
煮花生壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
主板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
主机板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电路主板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡爪,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
猪爪骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西装,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
彩妆,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
化妆棉,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
防撞塑料,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑胶制资料夹,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
紫菜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
紫砂茶具,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
紫砂碎片,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牛仔裤,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葡萄籽,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西瓜籽,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
被子,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
自动铅,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
自暖包,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
油渍的报纸,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
有污渍的餐盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
签字笔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
棕叶,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
棕子皮,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
棕子叶,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
走油肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
足球,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电钻,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
钻笔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
钻石,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
香烟过滤嘴,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
作文书,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
竹坐垫,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
led灯,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
PET瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
LED灯泡,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
kt板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
cpu,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
ipad,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
kindle,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
PIZZA盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
xbox,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
iphone x,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
IPHONE手机,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
pp管,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
A4纸,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
cd,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
CD机,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
KINDLE壳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
zippo打火机,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
x光片,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
x光胶片,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
PVC瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
剩菜剩饭,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
食物残渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
肉类,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鱼虾,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蛋壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鱼骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
肉骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
果皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
树叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
瓜子壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
花生壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
藜麦,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸭骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鹅骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
草莓叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
米饭,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
豌豆皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
韩国泡菜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
普洱茶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
残枝落叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
植物枝干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
杂菜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
动物尸体,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牲畜粪便,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
橘子皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
香蕉皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
苹果皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西瓜皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芒果皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
山竹壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
洋葱皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
中药渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
宠物饲料,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
矿物猫砂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
食用油,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
动物粪便,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牛排,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
喜糖,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
咖啡残渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
大白菜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
粽子馅,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
宠物粪便,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
猫屎,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
咖啡渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鲜花瓣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
豆腐猫砂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
冬枣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
大蒜叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
杏核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
纸质吸管,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
茶叶渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
小龙虾壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榴莲酥,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榴莲肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
枇杷核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
百香果壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
食品添加剂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
豆制品,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
动物内脏,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
脆枣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
废弃食用油,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
废弃调味品,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
糖果,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
水蜜桃肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
火龙果,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
火锅底料,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
螺蛳肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
排骨,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蒜皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
叉烧酥,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
菠萝皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
南瓜籽,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
香瓜子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
青椒,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蒜头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
毛豆壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸭掌,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鱼肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
荔枝皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
方便面面条,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
螺蛳壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牛油果核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
老鼠,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
包裹着猫屎的豆腐猫砂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
茭白,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
茭白叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葡萄干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
火龙果皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
椰肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
苹果肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
香瓜皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
扁豆,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
玉米须,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
兔子粪便,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
螃蟹壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
吸管纸质包装,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西餐糕点,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡脚爪,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸭爪,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
山楂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸭翅,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
扇贝肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
火锅渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
布丁,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
奶茶中的珍珠,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
燕麦,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
薯格,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
甜品,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
水果,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
枯树叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蔬菜残余,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西兰花梗,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
桃子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
压缩饼干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
花生衣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
结团猫砂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
红豆,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
熟鸡蛋壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蟑螂,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西瓜子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡屎,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
盒饭,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
奶油,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
豆芽,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
杏仁饼,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
猫屎咖啡,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
水果干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸭腿,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
车厘子核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
平菇,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
金针菇,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
茨菇,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
藕片,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葡萄梗,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
咖啡豆,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
丝瓜皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
烂水果,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
海瓜子壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
桂皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸡蛋仔,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
螺蛳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
猪蹄骨,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
过期大米,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
过期糖,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
过期巧克力,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
巧克力酱,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
李子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸟粪,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
栗子壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
核桃肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
李子核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
薯条,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
柠檬皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
柚子皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蛋白,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
干果仁,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
橄榄核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
姜糖,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
瓜子皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
玉米棒,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
过期食品,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
虾头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牛蛙骨,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
杨梅核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
过期调味料,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
孜然粉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蜂蜜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
红豆糕,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
叉烧,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
菠萝包,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
干面条,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
干脆面,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
出前一丁面条,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
多宝鱼骨头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
草本植物,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
小核桃肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
凋谢的鲜花,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
咖啡豆渣,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蚌肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
